epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,33649.5,0.70228,0.48539,1.02051,0.90433,0.84553,0.8643,0.65903,0.84206,0.49113,1.02054,0.0020305,0.0020305,0.0020305
163,33856.2,0.69298,0.48059,1.00825,0.90306,0.84504,0.86345,0.65831,0.84227,0.49133,1.01971,0.001981,0.001981,0.001981
164,34063.3,0.68643,0.48063,1.01831,0.90505,0.84365,0.86271,0.65987,0.84077,0.49112,1.01907,0.0019315,0.0019315,0.0019315
165,34270.5,0.66966,0.46096,1.00349,0.90699,0.84476,0.86505,0.66131,0.84157,0.49046,1.01922,0.001882,0.001882,0.001882
166,34478.5,0.69044,0.47896,1.01398,0.93789,0.83081,0.86729,0.66057,0.83994,0.48922,1.01847,0.0018325,0.0018325,0.0018325
167,34685.4,0.71184,0.49124,1.01807,0.91436,0.84352,0.86783,0.66252,0.8383,0.48866,1.01784,0.001783,0.001783,0.001783
168,34895.4,0.68197,0.47469,1.01511,0.91072,0.8465,0.86776,0.66146,0.8378,0.48717,1.01767,0.0017335,0.0017335,0.0017335
169,35100.7,0.67932,0.47426,1.0103,0.90905,0.84642,0.86788,0.66137,0.83864,0.4865,1.01793,0.001684,0.001684,0.001684
170,35308.5,0.68636,0.47165,1.00416,0.90788,0.8478,0.86868,0.66095,0.83839,0.48568,1.01776,0.0016345,0.0016345,0.0016345
171,35514.3,0.68809,0.46411,1.01306,0.90673,0.84694,0.86784,0.6624,0.83746,0.48629,1.01753,0.001585,0.001585,0.001585
172,35723.6,0.6685,0.46201,1.00524,0.90602,0.84832,0.86783,0.66349,0.83457,0.48607,1.01588,0.0015355,0.0015355,0.0015355
173,35929.7,0.6767,0.46533,1.0065,0.91068,0.85008,0.87055,0.66304,0.83426,0.48543,1.01548,0.001486,0.001486,0.001486
174,36136.6,0.66369,0.45506,0.99989,0.90941,0.84972,0.86918,0.66271,0.83603,0.48607,1.01564,0.0014365,0.0014365,0.0014365
175,36344.4,0.66992,0.45826,1.00387,0.90922,0.84825,0.86636,0.66387,0.83459,0.48568,1.015,0.001387,0.001387,0.001387
176,36549.7,0.68253,0.46157,1.00402,0.91011,0.84788,0.86745,0.66327,0.83414,0.48492,1.01522,0.0013375,0.0013375,0.0013375
177,36756.4,0.66476,0.45124,1.00449,0.90769,0.85082,0.86741,0.66275,0.83347,0.48388,1.01494,0.001288,0.001288,0.001288
178,36963.3,0.67656,0.45112,1.00329,0.91051,0.85085,0.86732,0.66363,0.83268,0.48376,1.01487,0.0012385,0.0012385,0.0012385
179,37169.3,0.65843,0.44267,1.00571,0.9116,0.85159,0.86905,0.66389,0.83101,0.4832,1.01401,0.001189,0.001189,0.001189
